Date,countryCode2,lat,long,Confirmed,Deaths,Recovered,Mortality/100
2020-04-06,RW,-1.9403,29.8739,105,0,1,0
2020-04-07,RW,-1.9403,29.8739,105,0,1,0
2020-04-08,RW,-1.9403,29.8739,110,0,1,0
2020-04-09,RW,-1.9403,29.8739,110,0,1,0
2020-04-10,RW,-1.9403,29.8739,118,0,1,0
2020-04-11,RW,-1.9403,29.8739,120,0,1,0
2020-04-12,RW,-1.9403,29.8739,126,0,1,0
2020-04-13,RW,-1.9403,29.8739,127,0,1,0
2020-04-14,RW,-1.9403,29.8739,134,0,1,0
2020-04-15,RW,-1.9403,29.8739,136,0,1,0
2020-04-16,RW,-1.9403,29.8739,138,0,1,0
2020-04-17,RW,-1.9403,29.8739,143,0,1,0
2020-04-18,RW,-1.9403,29.8739,144,0,1,0
2020-04-19,RW,-1.9403,29.8739,147,0,1,0
2020-04-20,RW,-1.9403,29.8739,147,0,1,0
2020-04-21,RW,-1.9403,29.8739,150,0,2,0
2020-04-22,RW,-1.9403,29.8739,153,0,3,0
2020-04-23,RW,-1.9403,29.8739,154,0,3,0
2020-04-24,RW,-1.9403,29.8739,176,0,5,0
2020-04-25,RW,-1.9403,29.8739,183,0,5,0
2020-04-26,RW,-1.9403,29.8739,191,0,5,0
2020-04-27,RW,-1.9403,29.8739,207,0,8,0
2020-04-28,RW,-1.9403,29.8739,212,0,8,0
2020-04-29,RW,-1.9403,29.8739,225,0,8,0
2020-04-30,RW,-1.9403,29.8739,243,0,8,0
2020-05-01,RW,-1.9403,29.8739,249,0,8,0
2020-05-02,RW,-1.9403,29.8739,255,0,8,0
2020-05-03,RW,-1.9403,29.8739,259,0,8,0
2020-05-04,RW,-1.9403,29.8739,261,0,9,0
2020-05-05,RW,-1.9403,29.8739,261,0,9,0
2020-05-06,RW,-1.9403,29.8739,268,0,9,0
2020-05-07,RW,-1.9403,29.8739,271,0,9,0
2020-05-08,RW,-1.9403,29.8739,273,0,9,0
2020-05-09,RW,-1.9403,29.8739,280,0,9,0
2020-05-10,RW,-1.9403,29.8739,284,0,9,0
2020-05-11,RW,-1.9403,29.8739,285,0,9,0
2020-05-12,RW,-1.9403,29.8739,286,0,12,0
2020-05-13,RW,-1.9403,29.8739,287,0,12,0
2020-05-14,RW,-1.9403,29.8739,287,0,12,0
2020-05-15,RW,-1.9403,29.8739,287,0,14,0
2020-05-16,RW,-1.9403,29.8739,289,0,14,0
2020-05-17,RW,-1.9403,29.8739,292,0,14,0
2020-05-18,RW,-1.9403,29.8739,297,0,14,0
2020-05-19,RW,-1.9403,29.8739,308,0,14,0
2020-05-20,RW,-1.9403,29.8739,314,0,14,0
2020-05-21,RW,-1.9403,29.8739,320,0,14,0
2020-05-22,RW,-1.9403,29.8739,321,0,14,0
2020-05-23,RW,-1.9403,29.8739,325,0,14,0
2020-05-24,RW,-1.9403,29.8739,327,0,14,0
2020-05-25,RW,-1.9403,29.8739,336,0,14,0
2020-05-26,RW,-1.9403,29.8739,339,0,14,0
2020-05-27,RW,-1.9403,29.8739,346,0,14,0
2020-05-28,RW,-1.9403,29.8739,349,0,14,0
2020-05-29,RW,-1.9403,29.8739,355,0,14,0
2020-05-30,RW,-1.9403,29.8739,359,1,15,0.278551532
2020-05-31,RW,-1.9403,29.8739,370,1,15,0.27027027
2020-06-01,RW,-1.9403,29.8739,377,1,15,0.265251989
2020-06-02,RW,-1.9403,29.8739,384,2,15,0.520833333
2020-06-03,RW,-1.9403,29.8739,397,2,15,0.503778338
2020-06-04,RW,-1.9403,29.8739,410,2,15,0.487804878
2020-01-22,LC,13.9094,-60.9789,0,0,0,
2020-01-23,LC,13.9094,-60.9789,0,0,0,
2020-01-24,LC,13.9094,-60.9789,0,0,0,
2020-01-25,LC,13.9094,-60.9789,0,0,0,
2020-01-26,LC,13.9094,-60.9789,0,0,0,
2020-01-27,LC,13.9094,-60.9789,0,0,0,
2020-01-28,LC,13.9094,-60.9789,0,0,0,
2020-01-29,LC,13.9094,-60.9789,0,0,0,
2020-01-30,LC,13.9094,-60.9789,0,0,0,
2020-01-31,LC,13.9094,-60.9789,0,0,0,
2020-02-01,LC,13.9094,-60.9789,0,0,0,
2020-02-02,LC,13.9094,-60.9789,0,0,0,
2020-02-03,LC,13.9094,-60.9789,0,0,0,
2020-02-04,LC,13.9094,-60.9789,0,0,0,
2020-02-05,LC,13.9094,-60.9789,0,0,0,
2020-02-06,LC,13.9094,-60.9789,0,0,0,
2020-02-07,LC,13.9094,-60.9789,0,0,0,
2020-02-08,LC,13.9094,-60.9789,0,0,0,
2020-02-09,LC,13.9094,-60.9789,0,0,0,
2020-02-10,LC,13.9094,-60.9789,0,0,0,
2020-02-11,LC,13.9094,-60.9789,0,0,0,
2020-02-12,LC,13.9094,-60.9789,0,0,0,
2020-02-13,LC,13.9094,-60.9789,0,0,0,
2020-02-14,LC,13.9094,-60.9789,0,0,0,
2020-02-15,LC,13.9094,-60.9789,0,0,0,
2020-02-16,LC,13.9094,-60.9789,0,0,0,
2020-02-17,LC,13.9094,-60.9789,0,0,0,
2020-02-18,LC,13.9094,-60.9789,0,0,0,
2020-02-19,LC,13.9094,-60.9789,0,0,0,
2020-02-20,LC,13.9094,-60.9789,0,0,0,
2020-02-21,LC,13.9094,-60.9789,0,0,0,
2020-02-22,LC,13.9094,-60.9789,0,0,0,
2020-02-23,LC,13.9094,-60.9789,0,0,0,
2020-02-24,LC,13.9094,-60.9789,0,0,0,
2020-02-25,LC,13.9094,-60.9789,0,0,0,
2020-02-26,LC,13.9094,-60.9789,0,0,0,
2020-02-27,LC,13.9094,-60.9789,0,0,0,
2020-02-28,LC,13.9094,-60.9789,0,0,0,
2020-02-29,LC,13.9094,-60.9789,0,0,0,
2020-03-01,LC,13.9094,-60.9789,0,0,0,
2020-03-02,LC,13.9094,-60.9789,0,0,0,
2020-03-03,LC,13.9094,-60.9789,0,0,0,
2020-03-04,LC,13.9094,-60.9789,0,0,0,
2020-03-05,LC,13.9094,-60.9789,0,0,0,
2020-03-06,LC,13.9094,-60.9789,0,0,0,
2020-03-07,LC,13.9094,-60.9789,0,0,0,
2020-03-08,LC,13.9094,-60.9789,0,0,0,
2020-03-09,LC,13.9094,-60.9789,0,0,0,
2020-03-10,LC,13.9094,-60.9789,0,0,0,
2020-03-11,LC,13.9094,-60.9789,0,0,0,
2020-03-12,LC,13.9094,-60.9789,0,0,0,
2020-03-13,LC,13.9094,-60.9789,0,0,0,
2020-03-14,LC,13.9094,-60.9789,1,0,4,0
2020-03-15,LC,13.9094,-60.9789,2,0,4,0
2020-03-16,LC,13.9094,-60.9789,2,0,4,0
2020-03-17,LC,13.9094,-60.9789,2,0,4,0
2020-03-18,LC,13.9094,-60.9789,2,0,4,0
2020-03-19,LC,13.9094,-60.9789,2,0,4,0
2020-03-20,LC,13.9094,-60.9789,2,0,4,0
2020-03-21,LC,13.9094,-60.9789,2,0,4,0
2020-03-22,LC,13.9094,-60.9789,2,0,4,0
2020-03-23,LC,13.9094,-60.9789,3,0,4,0
2020-03-24,LC,13.9094,-60.9789,3,0,4,0
2020-03-25,LC,13.9094,-60.9789,3,0,4,0
2020-03-26,LC,13.9094,-60.9789,3,0,4,0
2020-03-27,LC,13.9094,-60.9789,3,0,4,0
2020-03-28,LC,13.9094,-60.9789,3,0,6,0
2020-03-29,LC,13.9094,-60.9789,9,0,6,0
2020-03-30,LC,13.9094,-60.9789,9,0,13,0
2020-03-31,LC,13.9094,-60.9789,13,0,13,0
2020-04-01,LC,13.9094,-60.9789,13,0,13,0
2020-04-02,LC,13.9094,-60.9789,13,0,21,0
2020-04-03,LC,13.9094,-60.9789,13,0,21,0
2020-04-04,LC,13.9094,-60.9789,14,0,27,0
2020-04-05,LC,13.9094,-60.9789,14,0,35,0
2020-04-06,LC,13.9094,-60.9789,14,0,35,0
2020-04-07,LC,13.9094,-60.9789,14,0,40,0
2020-04-08,LC,13.9094,-60.9789,14,0,40,0
2020-04-09,LC,13.9094,-60.9789,14,0,49,0
2020-04-10,LC,13.9094,-60.9789,15,0,50,0
2020-04-11,LC,13.9094,-60.9789,15,0,53,0
2020-04-12,LC,13.9094,-60.9789,15,0,53,0
2020-04-13,LC,13.9094,-60.9789,15,0,53,0
2020-04-14,LC,13.9094,-60.9789,15,0,53,0
2020-04-15,LC,13.9094,-60.9789,15,0,53,0
2020-04-16,LC,13.9094,-60.9789,15,0,55,0
2020-04-17,LC,13.9094,-60.9789,15,0,57,0
2020-04-18,LC,13.9094,-60.9789,15,0,60,0
2020-04-19,LC,13.9094,-60.9789,15,0,60,0
2020-04-20,LC,13.9094,-60.9789,15,0,61,0
2020-04-21,LC,13.9094,-60.9789,15,0,62,0
2020-04-22,LC,13.9094,-60.9789,15,0,62,0
2020-04-23,LC,13.9094,-60.9789,15,0,63,0
2020-04-24,LC,13.9094,-60.9789,15,0,64,0
2020-04-25,LC,13.9094,-60.9789,15,0,64,0
2020-04-26,LC,13.9094,-60.9789,15,0,64,0
2020-04-27,LC,13.9094,-60.9789,15,0,64,0
2020-04-28,LC,13.9094,-60.9789,15,0,64,0
2020-04-29,LC,13.9094,-60.9789,17,0,69,0
2020-04-30,LC,13.9094,-60.9789,17,0,78,0
2020-05-01,LC,13.9094,-60.9789,17,0,82,0
2020-05-02,LC,13.9094,-60.9789,17,0,83,0
2020-05-03,LC,13.9094,-60.9789,18,0,86,0
2020-05-04,LC,13.9094,-60.9789,18,0,86,0
2020-05-05,LC,13.9094,-60.9789,18,0,92,0
2020-05-06,LC,13.9094,-60.9789,18,0,97,0
2020-05-07,LC,13.9094,-60.9789,18,0,106,0
2020-05-08,LC,13.9094,-60.9789,18,0,114,0
2020-05-09,LC,13.9094,-60.9789,18,0,126,0
2020-05-10,LC,13.9094,-60.9789,18,0,126,0
2020-05-11,LC,13.9094,-60.9789,18,0,130,0
2020-05-12,LC,13.9094,-60.9789,18,0,161,0
2020-05-13,LC,13.9094,-60.9789,18,0,161,0
2020-05-14,LC,13.9094,-60.9789,18,0,172,0
2020-05-15,LC,13.9094,-60.9789,18,0,189,0
2020-05-16,LC,13.9094,-60.9789,18,0,198,0
2020-05-17,LC,13.9094,-60.9789,18,0,201,0
2020-05-18,LC,13.9094,-60.9789,18,0,203,0
2020-05-19,LC,13.9094,-60.9789,18,0,211,0
2020-05-20,LC,13.9094,-60.9789,18,0,220,0
2020-05-21,LC,13.9094,-60.9789,18,0,235,0
2020-05-22,LC,13.9094,-60.9789,18,0,254,0
2020-05-23,LC,13.9094,-60.9789,18,0,266,0
2020-05-24,LC,13.9094,-60.9789,18,0,266,0
2020-05-25,LC,13.9094,-60.9789,18,0,270,0
2020-05-26,LC,13.9094,-60.9789,18,0,275,0
2020-05-27,LC,13.9094,-60.9789,18,0,294,0
2020-05-28,LC,13.9094,-60.9789,18,0,322,0
2020-05-29,LC,13.9094,-60.9789,18,0,344,0
2020-05-30,LC,13.9094,-60.9789,18,0,357,0
2020-05-31,LC,13.9094,-60.9789,18,0,357,0
2020-06-01,LC,13.9094,-60.9789,18,0,359,0
2020-06-02,LC,13.9094,-60.9789,18,0,384,0
2020-06-03,LC,13.9094,-60.9789,18,0,391,0
2020-06-04,LC,13.9094,-60.9789,19,0,408,0
2020-01-22,VC,12.9843,-61.2872,0,0,0,
2020-01-23,VC,12.9843,-61.2872,0,0,0,
2020-01-24,VC,12.9843,-61.2872,0,0,0,
2020-01-25,VC,12.9843,-61.2872,0,0,0,
2020-01-26,VC,12.9843,-61.2872,0,0,0,
2020-01-27,VC,12.9843,-61.2872,0,0,0,
2020-01-28,VC,12.9843,-61.2872,0,0,0,
2020-01-29,VC,12.9843,-61.2872,0,0,0,
2020-01-30,VC,12.9843,-61.2872,0,0,0,
2020-01-31,VC,12.9843,-61.2872,0,0,0,
2020-02-01,VC,12.9843,-61.2872,0,0,0,
2020-02-02,VC,12.9843,-61.2872,0,0,0,
2020-02-03,VC,12.9843,-61.2872,0,0,0,
2020-02-04,VC,12.9843,-61.2872,0,0,0,
2020-02-05,VC,12.9843,-61.2872,0,0,0,
2020-02-06,VC,12.9843,-61.2872,0,0,0,
2020-02-07,VC,12.9843,-61.2872,0,0,0,
2020-02-08,VC,12.9843,-61.2872,0,0,0,
2020-02-09,VC,12.9843,-61.2872,0,0,0,
2020-02-10,VC,12.9843,-61.2872,0,0,0,
2020-02-11,VC,12.9843,-61.2872,0,0,0,
2020-02-12,VC,12.9843,-61.2872,0,0,0,
2020-02-13,VC,12.9843,-61.2872,0,0,0,
2020-02-14,VC,12.9843,-61.2872,0,0,0,
2020-02-15,VC,12.9843,-61.2872,0,0,0,
2020-02-16,VC,12.9843,-61.2872,0,0,0,
2020-02-17,VC,12.9843,-61.2872,0,0,0,
2020-02-18,VC,12.9843,-61.2872,0,0,0,
2020-02-19,VC,12.9843,-61.2872,0,0,0,
2020-02-20,VC,12.9843,-61.2872,0,0,0,
2020-02-21,VC,12.9843,-61.2872,0,0,0,
2020-02-22,VC,12.9843,-61.2872,0,0,0,
2020-02-23,VC,12.9843,-61.2872,0,0,0,
2020-02-24,VC,12.9843,-61.2872,0,0,0,
2020-02-25,VC,12.9843,-61.2872,0,0,0,
2020-02-26,VC,12.9843,-61.2872,0,0,0,
2020-02-27,VC,12.9843,-61.2872,0,0,0,
2020-02-28,VC,12.9843,-61.2872,0,0,0,
2020-02-29,VC,12.9843,-61.2872,0,0,0,
2020-03-01,VC,12.9843,-61.2872,0,0,0,
2020-03-02,VC,12.9843,-61.2872,0,0,0,
2020-03-03,VC,12.9843,-61.2872,0,0,0,
2020-03-04,VC,12.9843,-61.2872,0,0,0,
2020-03-05,VC,12.9843,-61.2872,0,0,0,
2020-03-06,VC,12.9843,-61.2872,0,0,0,
2020-03-07,VC,12.9843,-61.2872,0,0,0,
2020-03-08,VC,12.9843,-61.2872,0,0,0,
2020-03-09,VC,12.9843,-61.2872,0,0,0,
2020-03-10,VC,12.9843,-61.2872,0,0,1,
2020-03-11,VC,12.9843,-61.2872,0,0,1,
2020-03-12,VC,12.9843,-61.2872,0,0,1,
2020-03-13,VC,12.9843,-61.2872,0,0,1,
2020-03-14,VC,12.9843,-61.2872,1,0,1,0
2020-03-15,VC,12.9843,-61.2872,1,0,1,0
2020-03-16,VC,12.9843,-61.2872,1,0,2,0
2020-03-17,VC,12.9843,-61.2872,1,0,6,0
2020-03-18,VC,12.9843,-61.2872,1,0,6,0
2020-03-19,VC,12.9843,-61.2872,1,0,6,0
2020-03-20,VC,12.9843,-61.2872,1,0,8,0
2020-03-21,VC,12.9843,-61.2872,1,0,16,0
2020-03-22,VC,12.9843,-61.2872,1,0,16,0
2020-03-23,VC,12.9843,-61.2872,1,0,16,0
2020-03-24,VC,12.9843,-61.2872,1,0,28,0
2020-03-25,VC,12.9843,-61.2872,1,0,29,0
2020-03-26,VC,12.9843,-61.2872,1,0,33,0
2020-03-27,VC,12.9843,-61.2872,1,0,35,0
2020-03-28,VC,12.9843,-61.2872,1,0,37,0
2020-03-29,VC,12.9843,-61.2872,1,0,66,0
2020-03-30,VC,12.9843,-61.2872,1,0,115,0
2020-03-31,VC,12.9843,-61.2872,1,0,165,0
2020-04-01,VC,12.9843,-61.2872,1,0,264,0
2020-04-02,VC,12.9843,-61.2872,2,0,328,0
2020-04-03,VC,12.9843,-61.2872,3,0,351,0
2020-04-04,VC,12.9843,-61.2872,7,0,420,0
2020-04-05,VC,12.9843,-61.2872,7,0,488,0
2020-04-06,VC,12.9843,-61.2872,7,0,551,0
2020-04-07,VC,12.9843,-61.2872,8,0,615,0
2020-04-08,VC,12.9843,-61.2872,8,0,631,0
2020-04-09,VC,12.9843,-61.2872,12,0,666,0
2020-04-10,VC,12.9843,-61.2872,12,0,685,0
2020-04-11,VC,12.9843,-61.2872,12,0,720,0
2020-04-12,VC,12.9843,-61.2872,12,0,761,0
2020-04-13,VC,12.9843,-61.2872,12,0,805,0
2020-04-14,VC,12.9843,-61.2872,12,0,889,0
2020-04-15,VC,12.9843,-61.2872,12,0,931,0
2020-04-16,VC,12.9843,-61.2872,12,0,990,0
2020-04-17,VC,12.9843,-61.2872,12,0,1049,0
2020-04-18,VC,12.9843,-61.2872,12,0,1329,0
2020-04-19,VC,12.9843,-61.2872,12,0,1398,0
2020-04-20,VC,12.9843,-61.2872,12,0,1490,0
2020-04-21,VC,12.9843,-61.2872,12,0,1640,0
2020-04-22,VC,12.9843,-61.2872,13,0,1812,0
2020-04-23,VC,12.9843,-61.2872,13,0,1925,0
2020-04-24,VC,12.9843,-61.2872,14,0,2049,0
2020-04-25,VC,12.9843,-61.2872,14,0,2215,0
2020-04-26,VC,12.9843,-61.2872,14,0,2357,0
2020-04-27,VC,12.9843,-61.2872,15,0,2531,0
2020-04-28,VC,12.9843,-61.2872,15,0,2784,0
2020-04-29,VC,12.9843,-61.2872,16,0,2953,0
2020-04-30,VC,12.9843,-61.2872,16,0,3163,0
2020-05-01,VC,12.9843,-61.2872,16,0,3555,0
2020-05-02,VC,12.9843,-61.2872,16,0,3765,0
2020-05-03,VC,12.9843,-61.2872,16,0,4134,0
2020-05-04,VC,12.9843,-61.2872,17,0,4476,0
2020-05-05,VC,12.9843,-61.2872,17,0,5431,0
2020-05-06,VC,12.9843,-61.2872,17,0,6783,0
2020-05-07,VC,12.9843,-61.2872,17,0,7798,0
2020-05-08,VC,12.9843,-61.2872,17,0,9120,0
2020-05-09,VC,12.9843,-61.2872,17,0,10144,0
2020-05-10,VC,12.9843,-61.2872,17,0,11457,0
2020-05-11,VC,12.9843,-61.2872,17,0,12737,0
2020-05-12,VC,12.9843,-61.2872,17,0,15257,0
2020-05-13,VC,12.9843,-61.2872,17,0,17622,0
2020-05-14,VC,12.9843,-61.2872,17,0,19051,0
2020-05-15,VC,12.9843,-61.2872,17,0,21869,0
2020-05-16,VC,12.9843,-61.2872,17,0,23666,0
2020-05-17,VC,12.9843,-61.2872,17,0,25722,0
2020-05-18,VC,12.9843,-61.2872,17,0,28748,0
2020-05-19,VC,12.9843,-61.2872,17,0,31634,0
2020-05-20,VC,12.9843,-61.2872,18,0,33478,0
2020-05-21,VC,12.9843,-61.2872,18,0,36040,0
2020-05-22,VC,12.9843,-61.2872,18,0,39003,0
2020-05-23,VC,12.9843,-61.2872,18,0,41236,0
2020-05-24,VC,12.9843,-61.2872,18,0,43520,0
2020-05-25,VC,12.9843,-61.2872,18,0,45668,0
2020-05-26,VC,12.9843,-61.2872,18,0,48450,0
2020-05-27,VC,12.9843,-61.2872,18,0,51022,0
2020-05-28,VC,12.9843,-61.2872,25,0,54553,0
2020-05-29,VC,12.9843,-61.2872,26,0,57013,0
2020-05-30,VC,12.9843,-61.2872,26,0,58883,0
2020-05-31,VC,12.9843,-61.2872,26,0,62442,0
2020-06-01,VC,12.9843,-61.2872,26,0,64306,0
2020-06-02,VC,12.9843,-61.2872,26,0,65790,0
2020-06-03,VC,12.9843,-61.2872,26,0,68159,0
2020-06-04,VC,12.9843,-61.2872,26,0,68965,0
2020-01-22,SM,43.9424,12.4578,0,0,0,
2020-01-23,SM,43.9424,12.4578,0,0,0,
2020-01-24,SM,43.9424,12.4578,0,0,0,
2020-01-25,SM,43.9424,12.4578,0,0,0,
2020-01-26,SM,43.9424,12.4578,0,0,0,
2020-01-27,SM,43.9424,12.4578,0,0,0,
2020-01-28,SM,43.9424,12.4578,0,0,0,
2020-01-29,SM,43.9424,12.4578,0,0,0,
2020-01-30,SM,43.9424,12.4578,0,0,0,
2020-01-31,SM,43.9424,12.4578,0,0,0,
2020-02-01,SM,43.9424,12.4578,0,0,0,
2020-02-02,SM,43.9424,12.4578,0,0,0,
2020-02-03,SM,43.9424,12.4578,0,0,0,
2020-02-04,SM,43.9424,12.4578,0,0,0,
2020-02-05,SM,43.9424,12.4578,0,0,0,
2020-02-06,SM,43.9424,12.4578,0,0,0,
2020-02-07,SM,43.9424,12.4578,0,0,0,
2020-02-08,SM,43.9424,12.4578,0,0,0,
2020-02-09,SM,43.9424,12.4578,0,0,0,
2020-02-10,SM,43.9424,12.4578,0,0,0,
2020-02-11,SM,43.9424,12.4578,0,0,0,
2020-02-12,SM,43.9424,12.4578,0,0,0,
2020-02-13,SM,43.9424,12.4578,0,0,0,
2020-02-14,SM,43.9424,12.4578,0,0,0,
2020-02-15,SM,43.9424,12.4578,0,0,0,
2020-02-16,SM,43.9424,12.4578,0,0,0,
2020-02-17,SM,43.9424,12.4578,0,0,0,
2020-02-18,SM,43.9424,12.4578,0,0,0,
2020-02-19,SM,43.9424,12.4578,0,0,0,
2020-02-20,SM,43.9424,12.4578,0,0,0,
2020-02-21,SM,43.9424,12.4578,0,0,0,
2020-02-22,SM,43.9424,12.4578,0,0,0,
2020-02-23,SM,43.9424,12.4578,0,0,0,
2020-02-24,SM,43.9424,12.4578,0,0,0,
2020-02-25,SM,43.9424,12.4578,0,0,0,
2020-02-26,SM,43.9424,12.4578,0,0,0,
2020-02-27,SM,43.9424,12.4578,1,0,0,0
2020-02-28,SM,43.9424,12.4578,1,0,0,0
2020-02-29,SM,43.9424,12.4578,1,0,0,0
2020-03-01,SM,43.9424,12.4578,1,0,0,0
2020-03-02,SM,43.9424,12.4578,8,0,0,0
2020-03-03,SM,43.9424,12.4578,10,1,0,10
2020-03-04,SM,43.9424,12.4578,16,1,0,6.25
2020-03-05,SM,43.9424,12.4578,21,1,0,4.761904762
2020-03-06,SM,43.9424,12.4578,21,1,0,4.761904762
2020-03-07,SM,43.9424,12.4578,23,1,0,4.347826087
2020-03-08,SM,43.9424,12.4578,36,1,1,2.777777778
2020-03-09,SM,43.9424,12.4578,36,1,1,2.777777778
2020-03-10,SM,43.9424,12.4578,51,2,1,3.921568627
2020-03-11,SM,43.9424,12.4578,62,2,1,3.225806452
2020-03-12,SM,43.9424,12.4578,69,3,1,4.347826087
2020-03-13,SM,43.9424,12.4578,80,5,1,6.25
2020-03-14,SM,43.9424,12.4578,80,5,1,6.25
2020-03-15,SM,43.9424,12.4578,101,5,1,4.95049505
2020-03-16,SM,43.9424,12.4578,109,7,2,6.422018349
2020-03-17,SM,43.9424,12.4578,109,7,2,6.422018349
2020-03-18,SM,43.9424,12.4578,119,11,2,9.243697479
2020-03-19,SM,43.9424,12.4578,119,11,2,9.243697479
2020-03-20,SM,43.9424,12.4578,144,14,2,9.722222222
2020-03-21,SM,43.9424,12.4578,144,20,5,13.88888889
2020-03-22,SM,43.9424,12.4578,175,20,5,11.42857143
2020-03-23,SM,43.9424,12.4578,187,20,5,10.69518717
2020-03-24,SM,43.9424,12.4578,187,21,8,11.22994652
2020-03-25,SM,43.9424,12.4578,208,21,9,10.09615385
2020-03-26,SM,43.9424,12.4578,208,21,9,10.09615385
2020-03-27,SM,43.9424,12.4578,223,21,11,9.417040359
2020-03-28,SM,43.9424,12.4578,224,22,18,9.821428571
2020-03-29,SM,43.9424,12.4578,224,22,27,9.821428571
2020-03-30,SM,43.9424,12.4578,230,25,27,10.86956522
2020-03-31,SM,43.9424,12.4578,236,26,40,11.01694915
2020-04-01,SM,43.9424,12.4578,236,26,45,11.01694915
2020-04-02,SM,43.9424,12.4578,245,30,55,12.24489796
2020-04-03,SM,43.9424,12.4578,245,30,66,12.24489796
2020-04-04,SM,43.9424,12.4578,259,32,72,12.35521236
2020-04-05,SM,43.9424,12.4578,266,32,82,12.03007519
2020-04-06,SM,43.9424,12.4578,266,32,92,12.03007519
2020-04-07,SM,43.9424,12.4578,279,34,105,12.18637993
2020-04-08,SM,43.9424,12.4578,279,34,113,12.18637993
2020-04-09,SM,43.9424,12.4578,333,34,123,10.21021021
2020-04-10,SM,43.9424,12.4578,344,34,137,9.88372093
2020-04-11,SM,43.9424,12.4578,356,35,152,9.831460674
2020-04-12,SM,43.9424,12.4578,356,35,171,9.831460674
2020-04-13,SM,43.9424,12.4578,356,35,178,9.831460674
2020-04-14,SM,43.9424,12.4578,371,36,183,9.703504043
2020-04-15,SM,43.9424,12.4578,372,36,190,9.677419355
2020-04-16,SM,43.9424,12.4578,426,38,194,8.920187793
2020-04-17,SM,43.9424,12.4578,435,39,198,8.965517241
2020-04-18,SM,43.9424,12.4578,455,39,211,8.571428571
2020-04-19,SM,43.9424,12.4578,461,39,220,8.459869848
2020-04-20,SM,43.9424,12.4578,462,39,235,8.441558442
2020-04-21,SM,43.9424,12.4578,476,40,242,8.403361345
2020-04-22,SM,43.9424,12.4578,488,40,253,8.196721311
2020-04-23,SM,43.9424,12.4578,501,40,257,7.984031936
2020-04-24,SM,43.9424,12.4578,513,40,262,7.797270955
2020-04-25,SM,43.9424,12.4578,513,40,276,7.797270955
2020-04-26,SM,43.9424,12.4578,538,41,283,7.620817844
2020-04-27,SM,43.9424,12.4578,538,41,284,7.620817844
2020-04-28,SM,43.9424,12.4578,553,41,296,7.414104882
2020-04-29,SM,43.9424,12.4578,563,41,315,7.282415631
2020-04-30,SM,43.9424,12.4578,569,41,334,7.205623902
2020-05-01,SM,43.9424,12.4578,580,41,356,7.068965517
2020-05-02,SM,43.9424,12.4578,580,41,368,7.068965517
2020-05-03,SM,43.9424,12.4578,582,41,372,7.04467354
2020-05-04,SM,43.9424,12.4578,582,41,415,7.04467354
2020-05-05,SM,43.9424,12.4578,589,41,470,6.960950764
2020-05-06,SM,43.9424,12.4578,608,41,493,6.743421053
2020-05-07,SM,43.9424,12.4578,622,41,562,6.591639871
2020-05-08,SM,43.9424,12.4578,623,41,611,6.58105939
2020-05-09,SM,43.9424,12.4578,637,41,643,6.436420722
2020-05-10,SM,43.9424,12.4578,628,41,650,6.52866242
2020-05-11,SM,43.9424,12.4578,628,41,715,6.52866242
2020-05-12,SM,43.9424,12.4578,638,41,742,6.426332288
2020-05-13,SM,43.9424,12.4578,643,41,782,6.376360809
2020-05-14,SM,43.9424,12.4578,648,41,842,6.327160494
2020-05-15,SM,43.9424,12.4578,652,41,890,6.288343558
2020-05-16,SM,43.9424,12.4578,653,41,949,6.278713629
2020-05-17,SM,43.9424,12.4578,654,41,973,6.26911315
2020-05-18,SM,43.9424,12.4578,654,41,1076,6.26911315
2020-05-19,SM,43.9424,12.4578,655,41,1133,6.259541985
2020-05-20,SM,43.9424,12.4578,656,41,1186,6.25
2020-05-21,SM,43.9424,12.4578,658,41,1251,6.23100304
2020-05-22,SM,43.9424,12.4578,661,41,1311,6.202723147
2020-05-23,SM,43.9424,12.4578,665,42,1416,6.315789474
2020-05-24,SM,43.9424,12.4578,665,42,1456,6.315789474
2020-05-25,SM,43.9424,12.4578,666,42,1515,6.306306306
2020-05-26,SM,43.9424,12.4578,666,42,1565,6.306306306
2020-05-27,SM,43.9424,12.4578,667,42,1586,6.296851574
2020-05-28,SM,43.9424,12.4578,670,42,1686,6.268656716
2020-05-29,SM,43.9424,12.4578,671,42,1738,6.259314456
2020-05-30,SM,43.9424,12.4578,671,42,1761,6.259314456
2020-05-31,SM,43.9424,12.4578,671,42,1801,6.259314456
2020-06-01,SM,43.9424,12.4578,671,42,1858,6.259314456
2020-06-02,SM,43.9424,12.4578,672,42,1954,6.25
2020-06-03,SM,43.9424,12.4578,674,42,2063,6.231454006
2020-06-04,SM,43.9424,12.4578,678,42,2162,6.194690265
2020-01-22,SA,24,45,0,0,0,
2020-01-23,SA,24,45,0,0,0,
2020-01-24,SA,24,45,0,0,0,
2020-01-25,SA,24,45,0,0,0,
2020-01-26,SA,24,45,0,0,0,
2020-01-27,SA,24,45,0,0,0,
2020-01-28,SA,24,45,0,0,0,
2020-01-29,SA,24,45,0,0,0,
2020-01-30,SA,24,45,0,0,0,
2020-01-31,SA,24,45,0,0,0,
2020-02-01,SA,24,45,0,0,0,
2020-02-02,SA,24,45,0,0,0,
2020-02-03,SA,24,45,0,0,0,
2020-02-04,SA,24,45,0,0,0,
